indicator_code,current_name,name_as_in_source,definitive_name,frequency,unit_as_in_source,indicator_source_name,region_name,indicator_type,functionality,,
,Stock of Yandi Fines at Lianyungang port,,Stock of Yandi Fines at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Nantong port,,Stock of Yandi Fines at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Qingdao port,,Stock of Yandi Fines at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Rizhao port,,Stock of Yandi Fines at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Taicang port,,Stock of Yandi Fines at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Tianjin port,,Stock of Yandi Fines at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Zhanjiang port,,Stock of Yandi Fines at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at Zhoushan port,,Stock of Yandi Fines at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Yandi Fines at ports,,Stock of Yandi Fines at ports,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Concentrate at Caofeidian port,,Total Stock of Concentrate at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Fuzhou port,,Total Stock of Concentrate at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Huanghua port,,Total Stock of Concentrate at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Jiangyin port,,Total Stock of Concentrate at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Jingtang port,,Total Stock of Concentrate at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Lanqiao port,,Total Stock of Concentrate at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Lanshan port,,Total Stock of Concentrate at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Lianyungang port,,Total Stock of Concentrate at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Nantong port,,Total Stock of Concentrate at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Qingdao port,,Total Stock of Concentrate at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Rizhao port,,Total Stock of Concentrate at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Taicang port,,Total Stock of Concentrate at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Tianjin port,,Total Stock of Concentrate at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Zhanjiang port,,Total Stock of Concentrate at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at Zhoushan port,,Total Stock of Concentrate at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Concentrate at ports,,Total Stock of Concentrate at ports,weekly,10KT,Mysteel,China,Iron Ore;Concentrates,Stocks;Ports,,
,Total Stock of Fines at Caofeidian port,,Total Stock of Fines at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Fuzhou port,,Total Stock of Fines at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Huanghua port,,Total Stock of Fines at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Jiangyin port,,Total Stock of Fines at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Jingtang port,,Total Stock of Fines at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Lanqiao port,,Total Stock of Fines at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Lanshan port,,Total Stock of Fines at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Lianyungang port,,Total Stock of Fines at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Nantong port,,Total Stock of Fines at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Qingdao port,,Total Stock of Fines at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Rizhao port,,Total Stock of Fines at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Taicang port,,Total Stock of Fines at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Tianjin port,,Total Stock of Fines at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Zhanjiang port,,Total Stock of Fines at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at Zhoushan port,,Total Stock of Fines at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Fines at ports,,Total Stock of Fines at ports,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Total Stock of Lump at Caofeidian port,,Total Stock of Lump at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Fuzhou port,,Total Stock of Lump at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Huanghua port,,Total Stock of Lump at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Jiangyin port,,Total Stock of Lump at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Jingtang port,,Total Stock of Lump at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Lanqiao port,,Total Stock of Lump at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Lanshan port,,Total Stock of Lump at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Lianyungang port,,Total Stock of Lump at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Nantong port,,Total Stock of Lump at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Qingdao port,,Total Stock of Lump at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Rizhao port,,Total Stock of Lump at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Taicang port,,Total Stock of Lump at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Tianjin port,,Total Stock of Lump at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Zhanjiang port,,Total Stock of Lump at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at Zhoushan port,,Total Stock of Lump at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Lump at ports,,Total Stock of Lump at ports,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Total Stock of Pellet at Caofeidian port,,Total Stock of Pellet at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Fuzhou port,,Total Stock of Pellet at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Huanghua port,,Total Stock of Pellet at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Jiangyin port,,Total Stock of Pellet at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Jingtang port,,Total Stock of Pellet at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Lanqiao port,,Total Stock of Pellet at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Lanshan port,,Total Stock of Pellet at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Lianyungang port,,Total Stock of Pellet at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Nantong port,,Total Stock of Pellet at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Qingdao port,,Total Stock of Pellet at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Rizhao port,,Total Stock of Pellet at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Taicang port,,Total Stock of Pellet at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Tianjin port,,Total Stock of Pellet at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Zhanjiang port,,Total Stock of Pellet at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at Zhoushan port,,Total Stock of Pellet at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
,Total Stock of Pellet at ports,,Total Stock of Pellet at ports,weekly,10KT,Mysteel,China,Iron Ore;Pellets,Stocks;Ports,,
ME02M003 Index,AR Ferrous scrap A3 fob Russia/Ukraine Black Sea - London close,,Ferrous scrap A3 fob Russia/Ukraine Black Sea - London close,daily,USD/T,Argus,CIS,Metallics;Scrap,Prices,No,
FE02I096 Index,AR Steel HRC Asia-Pacific import-export index (Impex),,HRC Asia-Pacific import-export index (Impex),daily,USD/T,Argus,JKT,Steel;HRC,Prices,,
FE02I084 Index,AR Steel rebar ex-works UAE,,Rebar ex-works UAE,monthly,AED,Argus,MENA,Steel;Rebar,Prices,MB-STE-0126,
FE02I085 Index,AR Steel rebar ex-works UAE USD/t,,Rebar ex-works UAE USD/t,monthly,USD/T,Argus,MENA,Steel;Rebar,Prices,MB-STE-0126,
FE02I095 Index,AR Steel rebar Taiwan domestic price Feng Hsin Steel Ex-works no VAT USD/t,,Rebar Taiwan domestic price Feng Hsin Steel Ex-works no VAT USD/t,daily,USD/T,Argus,JKT,Steel;Rebar,Prices,,
MB-STE-0566,MB Brazil Slabs export FOB,"Steel slab export, fob main port Brazil, $/tonne","Slab Export, fob main port Brazil, $/tonne",weekly,USD/T,Fastmarkets,South America,Steel;Slab,Prices,SB01236c,
MB-IRO-0005,MB Brazilian basic pig iron FOB NOLA US$/tonne,"Pig iron export, fob port of Vitoria/Rio, Brazil, $/tonne","Pig iron Export, fob port of Vitoria/Rio, Brazil, $/tonne",weekly,USD/T,Fastmarkets,South America,Metallics;Pig Iron,Prices,,
MB-STE-0147,"MB China export rebar index, $ per tonne fob main port","Steel reinforcing bar (rebar) index export, fob China main port, $/tonne","Rebar index export, fob China main port, $/tonne",weekly,USD/T,Fastmarkets,China,Steel;Rebar,Prices,,
MB-STE-0144,MB China HRC export FOB,"Steel hot-rolled coil index export, fob main port China, $/tonne","HRC index export, fob main port China, $/tonne",daily,USD/T,Fastmarkets,China,Steel;HRC,Prices,,
MB-IRO-0002,MB CIS export pig iron Baltic Sea $ per tonne fob main port,"Pig iron export, fob main port Black Sea, CIS, $/tonne","Pig iron Export, fob main port Black Sea, CIS, $/tonne",weekly,USD/T,Fastmarkets,CIS,Metallics;Pig Iron,Prices,,
MB-IRO-0001,MB CIS export pig iron Black Sea $ per tonne fob main port,"Pig iron export, fob main port Baltic Sea, CIS, $/tonne","Pig iron Export, fob main port Baltic Sea, CIS, $/tonne",weekly,USD/T,Fastmarkets,CIS,Metallics;Pig Iron,Prices,,
MB-STE-0015,MB CIS Rebar export FOB,"Steel reinforcing bar (rebar) export, fob Black Sea, CIS, $/tonne","Rebar export, fob Black Sea, CIS, $/tonne",weekly,USD/T,Fastmarkets,CIS,Steel;Rebar,Prices,SB01193,
MB-STE-0112,MB Egypt domestic rebar E£ per tonne exw,"Steel reinforcing bar (rebar) domestic, exw Egypt, E£/tonne","Rebar domestic, exw Egypt, E£/tonne",weekly,EGP/T,Fastmarkets,MENA,Steel;Rebar,Prices,,
MB-STE-0516,MB Egypt import billet $ per tonne cfr main port,"Steel billet import, cfr main port Egypt, $/tonne","Billet Import, cfr main port Egypt, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;Billet,Prices,,
MB-STE-0438,MB India domestic rebar rupees per tonne ex works,"Steel rebar domestic, exw India, rupees/tonne","Rebar domestic, exw India, rupees/tonne",weekly,INR/T,Fastmarkets,India,Steel;Rebar,Prices,,
MB-STE-0440,MB India export billet $ per tonne fob main port,"Steel billet export, fob main port India, $/tonne","Billet Export, fob main port India, $/tonne",weekly,USD/T,Fastmarkets,India,Steel;Billet,Prices,,
MB-STE-0439,MB India export heavy plate (12-40mm) $ per tonne fob main port,"Steel heavy plate 12-40mm export, fob main port India, $/tonne","Heavy plate 12-40mm Export, fob main port India, $/tonne",weekly,USD/T,Fastmarkets,India,Steel;Plate,Prices,,
MB-STE-0433,MB Indian domestic billet rupees per tonne ex-works,"Steel billet domestic, exw India, rupees/tonne","Billet Domestic, exw India, rupees/tonne",weekly,INR/T,Fastmarkets,India,Steel;Billet,Prices,,
MB-STE-0782,MB Iran export billet $ per tonne fob Iranian ports,"Steel billet export, fob ports Iran, $/tonne","Billet Export, fob ports Iran, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;Billet,Prices,,
MB-STE-0781,MB Iran export slab $ per tonne fob Iranian ports,"Steel slab export, fob ports Iran, $/tonne","Slab Export, fob ports Iran, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;Slab,Prices,,
MB-FE-0004,"MB Italian hot-briquetted iron, $ per tonne, cfr Italian ports","Hot-briquetted iron, cfr Italian ports, $/tonne","HBI, cfr Italian ports, $/tonne",weekly,USD/T,Fastmarkets,Europe,Metallics;DRI;HBI,Prices,,
MB-STE-0167,MB Italy domestic No E3 (old thick scrap) € per tonne del mill,"Steel scrap E3 old thick scrap domestic, delivered mill Italy, €/tonne","Scrap E3 old thick scrap domestic, delivered mill Italy, €/tonne",monthly,EUR/T,Fastmarkets,Europe,Metallics;Scrap,Prices,,
MB-STE-0133,MB Latin America export hot rolled coil (dry) $ per tonne fob main port,"Steel hot-rolled coil (dry) export, fob main port Latin America, $/tonne","HRC (dry) export, fob main port Latin America, $/tonne",weekly,USD/T,Fastmarkets,South America,Steel;HRC,Prices,,
MB-IRO-0014,"MB Pig iron import, cfr Italy, $/tonne","Pig iron import, cfr Italy, $/tonne","Pig iron Import, cfr Italy, $/tonne",weekly,USD/T,Fastmarkets,Europe,Metallics;Pig Iron,Prices,,
MB-STE-0113,MB Saudi Arabia import hot rolled coil $ per tonne cfr,"Steel hot-rolled coil import, cfr Saudi Arabia, $/tonne","HRC import, cfr Saudi Arabia, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;HRC,Prices,,
MB-STE-0098,MB Shredded Scrap Rotterdam Exp FOB Wkly,"Steel scrap shredded export, fob Rotterdam, $/tonne","Scrap shredded export, fob Rotterdam, $/tonne",weekly,USD/T,Fastmarkets,Europe,Metallics;Scrap,Prices,FERDD00c,
MB-STE-0102,MB South America import hot rolled coil $ per tonne cfr main ports,"Steel hot-rolled coil import, cfr main ports South America, $/tonne","HRC import, cfr main ports South America, $/tonne",weekly,USD/T,Fastmarkets,South America,Steel;HRC,Prices,,
MB-STE-0073,MB SouthEU Rebar export FOB,"Steel reinforcing bar (rebar) export, fob main port Southern Europe, €/tonne","Rebar export, fob main port Southern Europe, €/tonne",weekly,EUR/T,Fastmarkets,Europe,Steel;Rebar,Prices,,
MB-STE-0094,MB Turkey domestic melting scrap from shipbreaking $ per tonne delivered,"Steel scrap melting scrap from shipbreaking domestic, delivered Turkey, $/tonne","Scrap melting scrap from shipbreaking domestic, delivered Turkey, $/tonne",weekly,USD/T,Fastmarkets,Turkey,Metallics;Scrap,Prices,,
MB-STE-0126,MB UAE domestic rebar UAE dirhams per tonne exw,"Steel reinforcing bar (rebar) domestic, exw UAE, dirhams/tonne","Rebar domestic, exw UAE, dirhams/tonne",weekly,AED/T,Fastmarkets,MENA,Steel;Rebar,Prices,,
MB-STE-0122,MB UAE import billet $ per tonne cfr Jebel Ali,"Steel billet import, cfr Jebel Ali, UAE, $/tonne","Billet Import, cfr Jebel Ali, UAE, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;Billet,Prices,,
MB-STE-0125,MB UAE import hot rolled coil $ per tonne cfr Jebel Ali,"Steel hot-rolled coil import, cfr Jebel Ali, UAE, $/tonne","HRC import, cfr Jebel Ali, UAE, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;HRC,Prices,,
MB-STE-0127,MB UAE import rebar $ per tonne cfr Jebel Ali,"Steel reinforcing bar (rebar) import, cfr Jebel Ali, UAE, $/tonne","Rebar import, cfr Jebel Ali, UAE, $/tonne",weekly,USD/T,Fastmarkets,MENA,Steel;Rebar,Prices,,
MB-IRO-0079,MB Ukrainian/Russian basic pig iron FOB NOLA US$/tonne,"Pig iron basic grade, Ukraine/Russia, fob New Orleans, $/tonne","Pig iron basic grade, Ukraine/Russia, fob New Orleans, $/tonne",weekly,USD/T,Fastmarkets,CIS,Metallics;Pig Iron,Prices,,
SB01001c,PL #1 Busheling Scrap N Amer Dom Prod Dlvd Mill Wkly,#1 Busheling Scrap N Amer Dom Prod Dlvd Mill,Scrap #1 Busheling N Amer Dom Prod Dlvd Mill,weekly,USD/T,Platts,North America,Metallics;Scrap,Prices,,
SB01004c,PL 3B Shredded Scrap UK Dom Prod Dlvd Mill Wkly,3B Shredded Scrap UK Dom Prod Dlvd Mill Wkly,3B Shredded Scrap UK Dom Prod Dlvd Mill Wkly,weekly,T,Platts,Europe,Metallics;Scrap,Prices,,
SB01007c,PL 4A New Steel Bales UK Dom Prod Dlvd Mill Wkly,4A New Steel Bales UK Dom Prod Dlvd Mill Wkly,4A New Steel Bales UK Dom Prod Dlvd Mill Wkly,weekly,T,Platts,Europe,Metallics;Scrap,Prices,,
FEBSD00c,PL A3 CFR Turkey,Platts TSI A3 CFR Turkey,Scrap A3 CFR Imported Turkey,daily,USD/T,Platts,Turkey,Metallics;Scrap,Prices,,
SB01035c,PL Billet CFR Southeast Asia Wkly,Billet CFR Southeast Asia,Billet CFR Import Southeast Asia,daily,USD/T,Platts,Southeast Asia,Steel;Billet,Prices,,
PFATSTEL Index,PL Billet FOB CIS Exp,Platts Steel Billet FOB BlkSea $/Mt,Billet FOB Export BlkSea $/Mt,daily,USD,Platts,CIS,Steel;Billet,Prices,,
SB01037c,PL Billet LatAm Exp FOB Latin Am Port Mthly,Billet LatAm Exp FOB Latin Am Port Mthly,Billet LatAm Export FOB Latin Am Port Mthly,monthly,USD/T,Platts,South America,Steel;Billet,Prices,,
SB01039c,PL Billet Turkey Exp FOB Mthly,Billet Turkey Exp FOB Mthly,Billet Turkey Export FOB Mthly,monthly,USD/T,Platts,Turkey,Steel;Billet,Prices,MB-STE-0117,
SB01040c,PL Billet Turkey Imp CFR Turkish Port Mthly,Billet Turkey Imp CFR Turkish Port Mthly,Billet Turkey Import CFR Turkish Port Mthly,monthly,USD/T,Platts,Turkey,Steel;Billet,Prices,MB-STE-0116,
SB01046c,PL Clean Steel Scrap Brazil SE Dom Prod FOT Mill Wkly,Clean Steel Scrap Brazil SE Dom Prod FOT Mill Wkly,Scrap Brazil SE Dom Prod FOT Mill Wkly,weekly,BRL/T,Platts,South America,Metallics;Scrap,Prices,,
